Contraparte;Emissão;Vencimento;Taxa Distribuidor;Taxa Cliente;DI_ref;PU_tesouraria;Quantidade;Prazo;Produto;Indexador;Batimento PU
Guide;2021-11-19;2022-11-21;0,98;0,98;0,119556025045152;1000,0;190,0;12,0;LCA;% CDI;OK
Órama;2021-11-19;2022-11-14;0,98;0,955;0,119556025045152;997,22594621;100,0;12,0;LCA;% CDI;OK
